Code,Year,Renewables (% equivalent primary energy)
UZB,2020,2.4348068
UZB,2021,2.3403997
UZB,2022,2.4339654
UZB,2023,3.2513921
VEN,1965,2.1140683
VEN,1966,2.1339142
VEN,1967,2.3735323
VEN,1968,3.6946754
VEN,1969,4.2418756
VEN,1970,5.406153
VEN,1971,6.983936
VEN,1972,7.378936
VEN,1973,6.668882
VEN,1974,7.9816513
VEN,1975,8.893406
VEN,1976,9.633482
VEN,1977,9.939145
VEN,1978,9.782297
VEN,1979,10.329237
VEN,1980,9.45448
VEN,1981,9.426736
VEN,1982,9.688069
VEN,1983,11.105164
VEN,1984,12.205674
VEN,1985,13.293667
VEN,1986,13.745109
VEN,1987,16.863823
VEN,1988,17.953766
VEN,1989,18.045055
VEN,1990,18.11904
VEN,1991,21.675652
VEN,1992,21.255587
VEN,1993,21.57694
VEN,1994,21.46965
VEN,1995,20.915274
VEN,1996,22.462038
VEN,1997,22.598196
VEN,1998,22.783644
VEN,1999,24.484877
VEN,2000,24.086826
VEN,2001,21.733475
VEN,2002,21.299461
VEN,2003,23.916454
VEN,2004,24.717348
VEN,2005,25.993856
VEN,2006,24.803205
VEN,2007,24.064661
VEN,2008,24.359007
VEN,2009,23.716719
VEN,2010,22.234074
VEN,2011,22.715034
VEN,2012,21.245789
VEN,2013,21.442986
VEN,2014,21.540855
VEN,2015,20.805126
VEN,2016,18.97061
VEN,2017,21.387169
VEN,2018,23.74739
VEN,2019,25.21792
VEN,2020,33.440247
VEN,2021,29.397217
VEN,2022,27.475101
VEN,2023,24.237406
VNM,1981,8.2104645
VNM,1982,7.957216
VNM,1983,5.9674644
VNM,1984,7.7337303
VNM,1985,7.0842214
VNM,1986,6.225277
VNM,1987,5.438617
VNM,1988,7.0410004
VNM,1989,15.831219
VNM,1990,20.584055
VNM,1991,23.790989
VNM,1992,24.912485
VNM,1993,24.039852
VNM,1994,24.972696
VNM,1995,24.608881
VNM,1996,24.35814
VNM,1997,20.527615
VNM,1998,18.064957
VNM,1999,21.659023
VNM,2000,20.092161
VNM,2001,22.102148
VNM,2002,20.06266
VNM,2003,19.297657
VNM,2004,14.763953
VNM,2005,12.846748
VNM,2006,16.60724
VNM,2007,17.202272
VNM,2008,16.009518
VNM,2009,17.948017
VNM,2010,14.7117405
VNM,2011,19.027449
VNM,2012,23.463968
VNM,2013,23.956772
VNM,2014,23.184889
VNM,2015,18.355711
VNM,2016,19.14979
VNM,2017,23.902075
VNM,2018,20.55936
VNM,2019,15.799334
VNM,2020,18.540092
VNM,2021,23.503656
VNM,2022,27.49788
VNM,2023,22.754812
OWID_WRL,1965,6.445519
OWID_WRL,1966,6.516204
OWID_WRL,1967,6.423987
OWID_WRL,1968,6.3901453
OWID_WRL,1969,6.32996
OWID_WRL,1970,6.2402315
OWID_WRL,1971,6.2751184
OWID_WRL,1972,6.231038
OWID_WRL,1973,5.98148
OWID_WRL,1974,6.527657
OWID_WRL,1975,6.5613737
OWID_WRL,1976,6.2220235
OWID_WRL,1977,6.216026
OWID_WRL,1978,6.4746337
OWID_WRL,1979,6.5883255
OWID_WRL,1980,6.8036585
OWID_WRL,1981,6.9859357
OWID_WRL,1982,7.1871624
OWID_WRL,1983,7.3960943
OWID_WRL,1984,7.3479614
OWID_WRL,1985,7.309479
OWID_WRL,1986,7.2850266
OWID_WRL,1987,7.1429477
OWID_WRL,1988,7.10847
OWID_WRL,1989,6.9876184
OWID_WRL,1990,7.182692
OWID_WRL,1991,7.301195
OWID_WRL,1992,7.2864876
OWID_WRL,1993,7.6539183
OWID_WRL,1994,7.6321683
OWID_WRL,1995,7.8718243
OWID_WRL,1996,7.755703
OWID_WRL,1997,7.847491
OWID_WRL,1998,7.890869
OWID_WRL,1999,7.8530593
OWID_WRL,2000,7.8158455
OWID_WRL,2001,7.552836
OWID_WRL,2002,7.5668545
OWID_WRL,2003,7.3342075
OWID_WRL,2004,7.518
OWID_WRL,2005,7.5638204
OWID_WRL,2006,7.705343
OWID_WRL,2007,7.7473364
OWID_WRL,2008,8.245706
OWID_WRL,2009,8.564856
OWID_WRL,2010,8.797048
OWID_WRL,2011,8.980997
OWID_WRL,2012,9.414955
OWID_WRL,2013,9.847355
OWID_WRL,2014,10.218171
OWID_WRL,2015,10.504495
OWID_WRL,2016,10.980251
OWID_WRL,2017,11.337292
OWID_WRL,2018,11.743186
OWID_WRL,2019,12.228147
OWID_WRL,2020,13.404395
OWID_WRL,2021,13.469198
OWID_WRL,2022,14.119935
OWID_WRL,2023,14.562141
